IncidntNum,Category,Description,DayOfWeek,Date,time,Pddistrict,Resolution,Address,X,Y,location,Pdid
150411123,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,05/11/15,20:15,BAYVIEW,NONE,700 Block of KANSAS ST,-122.4030394,37.76024657,"(37.760246570891, -122.403039402863)",1.50E+13
150411991,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,20:10,TARAVAL,NONE,ULLOA ST / 46TH AV,-122.4701044,37.74142371,"(37.7414237082254, -122.470104397014)",1.50E+13
150411173,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,05/11/15,20:05,SOUTHERN,NONE,1ST ST / STEVENSON ST,-122.3985939,37.79056962,"(37.7905696197829, -122.398593928738)",1.50E+13
150437953,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,20:00,PARK,NONE,1600 Block of 7TH AV,-122.4637887,37.75764811,"(37.7576481057506, -122.463788674586)",1.50E+13
156114335,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,20:00,NORTHERN,NONE,WASHINGTON ST / FRANKLIN ST,-122.4245198,37.79284128,"(37.7928412840447, -122.424519835009)",1.56E+13
150412290,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Monday,05/11/15,20:00,PARK,NONE,1600 Block of GROVE ST,-122.4437959,37.77524304,"(37.7752430361844, -122.443795899939)",1.50E+13
150420265,ROBBERY,"ROBBERY, BODILY FORCE",Monday,05/11/15,20:00,INGLESIDE,NONE,CESAR CHAVEZ ST / HAMPSHIRE ST,-122.406759,37.74876723,"(37.7487672272746, -122.406758995794)",1.50E+13
150415222,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,05/11/15,20:00,TENDERLOIN,NONE,OFARRELL ST / MASON ST,-122.4096862,37.78620421,"(37.7862042105295, -122.409686191837)",1.50E+13
150415498,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,20:00,PARK,NONE,FULTON ST / BRODERICK ST,-122.4398466,37.77664424,"(37.7766442432053, -122.439846616567)",1.50E+13
150411236,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,20:00,PARK,NONE,2600 Block of GEARY BL,-122.446613,37.78224582,"(37.7822458223917, -122.446612978839)",1.50E+13
150412836,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,20:00,INGLESIDE,NONE,300 Block of COLERIDGE ST,-122.4214483,37.74091155,"(37.7409115488324, -122.421448279256)",1.50E+13
150412886,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,20:00,PARK,NONE,100 Block of CRESTMONT DR,-122.4592387,37.7553268,"(37.7553267974105, -122.459238740294)",1.50E+13
156113757,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,05/11/15,20:00,TARAVAL,NONE,300 Block of ASHTON AV,-122.4623492,37.72509921,"(37.7250992096064, -122.462349207147)",1.56E+13
150410971,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,05/11/15,19:55,SOUTHERN,"ARREST, BOOKED",HARRISON ST / 10TH ST,-122.4112792,37.77157858,"(37.7715785765043, -122.411279189969)",1.50E+13
150411004,NON-CRIMINAL,"AIDED CASE, DOG BITE",Monday,05/11/15,19:45,INGLESIDE,NONE,0 Block of MANSFIELD ST,-122.4239603,37.72386865,"(37.7238686463362, -122.423960312829)",1.50E+13
150411032,LARCENY/THEFT,THEFT FROM MERCHANT OR LIBRARY,Monday,05/11/15,19:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.50E+13
150410993,ASSAULT,BATTERY,Monday,05/11/15,19:45,MISSION,NONE,4000 Block of 18TH ST,-122.4344469,37.76086707,"(37.7608670671665, -122.434446928667)",1.50E+13
150411032,FRAUD,"CREDIT CARD, THEFT OF",Monday,05/11/15,19:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.50E+13
150411032,FRAUD,"FALSE PRETENSES, GRAND THEFT",Monday,05/11/15,19:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.50E+13
150410959,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,19:44,MISSION,NONE,TREAT AV / 18TH ST,-122.4140333,37.76215866,"(37.762158664622, -122.414033253209)",1.50E+13
150410824,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/11/15,19:32,SOUTHERN,UNFOUNDED,10TH ST / HARRISON ST,-122.4112792,37.77157858,"(37.7715785765043, -122.411279189969)",1.50E+13
150410824,MISSING PERSON,FOUND PERSON,Monday,05/11/15,19:32,SOUTHERN,UNFOUNDED,10TH ST / HARRISON ST,-122.4112792,37.77157858,"(37.7715785765043, -122.411279189969)",1.50E+13
150410824,WARRANTS,PROBATION SEARCH,Monday,05/11/15,19:32,SOUTHERN,UNFOUNDED,10TH ST / HARRISON ST,-122.4112792,37.77157858,"(37.7715785765043, -122.411279189969)",1.50E+13
150418969,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:30,NORTHERN,NONE,VANNESS AV / PINE ST,-122.4221395,37.78941076,"(37.7894107633457, -122.422139511488)",1.50E+13
150417381,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,05/11/15,19:30,CENTRAL,"ARREST, BOOKED",STOCKTON ST / CALIFORNIA ST,-122.4075398,37.79224918,"(37.7922491772578, -122.407539774357)",1.50E+13
150417381,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Monday,05/11/15,19:30,CENTRAL,"ARREST, BOOKED",STOCKTON ST / CALIFORNIA ST,-122.4075398,37.79224918,"(37.7922491772578, -122.407539774357)",1.50E+13
150417381,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,05/11/15,19:30,CENTRAL,"ARREST, BOOKED",STOCKTON ST / CALIFORNIA ST,-122.4075398,37.79224918,"(37.7922491772578, -122.407539774357)",1.50E+13
150417381,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Monday,05/11/15,19:30,CENTRAL,"ARREST, BOOKED",STOCKTON ST / CALIFORNIA ST,-122.4075398,37.79224918,"(37.7922491772578, -122.407539774357)",1.50E+13
150410921,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,05/11/15,19:30,RICHMOND,"ARREST, BOOKED",FULTON ST / 43RD AV,-122.5034712,37.77168767,"(37.7716876668909, -122.503471153788)",1.50E+13
150410965,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/11/15,19:30,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835,"(37.7985083480435, -122.409791662293)",1.50E+13
150412137,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,05/11/15,19:30,MISSION,NONE,3500 Block of 17TH ST,-122.4251209,37.76315281,"(37.7631528082695, -122.425120873327)",1.50E+13
150410868,MISSING PERSON,MISSING ADULT,Monday,05/11/15,19:20,INGLESIDE,NONE,0 Block of WANDA ST,-122.4401405,37.72289296,"(37.722892961762, -122.440140543518)",1.50E+13
150410868,MISSING PERSON,FOUND PERSON,Monday,05/11/15,19:20,INGLESIDE,NONE,0 Block of WANDA ST,-122.4401405,37.72289296,"(37.722892961762, -122.440140543518)",1.50E+13
150410880,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/11/15,19:19,SOUTHERN,NONE,300 Block of 4TH ST,-122.3998338,37.78104322,"(37.7810432179334, -122.399833846531)",1.50E+13
150410909,ROBBERY,ATTEMPTED ROBBERY RESIDENCE WITH BODILY FORCE,Monday,05/11/15,19:15,BAYVIEW,NONE,FAIRFAX AV / KEITH ST,-122.3815608,37.73812418,"(37.7381241839028, -122.381560759234)",1.50E+13
150410909,ASSAULT,BATTERY,Monday,05/11/15,19:15,BAYVIEW,NONE,FAIRFAX AV / KEITH ST,-122.3815608,37.73812418,"(37.7381241839028, -122.381560759234)",1.50E+13
156115559,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:15,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.4105247,37.80744512,"(37.8074451162355, -122.410524742229)",1.56E+13
150418260,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,05/11/15,19:15,SOUTHERN,NONE,900 Block of NATOMA ST,-122.4155672,37.77403392,"(37.7740339230512, -122.415567221314)",1.50E+13
150418260,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,05/11/15,19:15,SOUTHERN,NONE,900 Block of NATOMA ST,-122.4155672,37.77403392,"(37.7740339230512, -122.415567221314)",1.50E+13
150410987,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,05/11/15,19:10,TARAVAL,NONE,2400 Block of 19TH AV,-122.4754586,37.7421055,"(37.7421054994154, -122.475458634529)",1.50E+13
150410802,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Monday,05/11/15,19:07,BAYVIEW,"ARREST, BOOKED",1300 Block of THOMAS AV,-122.3865942,37.72781834,"(37.7278183430085, -122.386594164927)",1.50E+13
150410802,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Monday,05/11/15,19:07,BAYVIEW,"ARREST, BOOKED",1300 Block of THOMAS AV,-122.3865942,37.72781834,"(37.7278183430085, -122.386594164927)",1.50E+13
150410802,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,05/11/15,19:07,BAYVIEW,"ARREST, BOOKED",1300 Block of THOMAS AV,-122.3865942,37.72781834,"(37.7278183430085, -122.386594164927)",1.50E+13
150410802,DRUG/NARCOTIC,POSSESSION OF MARIJUANA,Monday,05/11/15,19:07,BAYVIEW,"ARREST, BOOKED",1300 Block of THOMAS AV,-122.3865942,37.72781834,"(37.7278183430085, -122.386594164927)",1.50E+13
150410802,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,05/11/15,19:07,BAYVIEW,"ARREST, BOOKED",1300 Block of THOMAS AV,-122.3865942,37.72781834,"(37.7278183430085, -122.386594164927)",1.50E+13
150417325,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,05/11/15,19:07,SOUTHERN,NONE,700 Block of MARKET ST,-122.4039191,37.7871161,"(37.7871160984672, -122.403919148357)",1.50E+13
156113973,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:00,PARK,NONE,LYON ST / GOLDEN GATE AV,-122.4435079,37.77808926,"(37.7780892579027, -122.44350785839)",1.56E+13
156114777,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:00,CENTRAL,NONE,JONES ST / FILBERT ST,-122.4159472,37.80054586,"(37.8005458602274, -122.415947162592)",1.56E+13
150412955,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,05/11/15,19:00,MISSION,NONE,BRYANT ST / 19TH ST,-122.4099973,37.76048534,"(37.7604853376207, -122.409997302682)",1.50E+13
150410755,OTHER OFFENSES,TRAFFIC VIOLATION,Monday,05/11/15,19:00,MISSION,"ARREST, BOOKED",VALENCIA ST / CUNNINGHAM PL,-122.4213554,37.75937227,"(37.7593722688447, -122.421355374932)",1.50E+13
150411286,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:00,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.4105247,37.80744512,"(37.8074451162355, -122.410524742229)",1.50E+13
150412660,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Monday,05/11/15,19:00,MISSION,NONE,3900 Block of 24TH ST,-122.4307837,37.75144796,"(37.7514479611166, -122.430783736965)",1.50E+13
150412858,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Monday,05/11/15,19:00,MISSION,NONE,3400 Block of 26TH ST,-122.4190004,37.74904383,"(37.7490438282871, -122.419000392908)",1.50E+13
156113989,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,05/11/15,19:00,PARK,NONE,1400 Block of FULTON ST,-122.4406711,37.77648328,"(37.7764832829837, -122.440671108479)",1.56E+13
156118274,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,19:00,INGLESIDE,NONE,300 Block of PRECITA AV,-122.4124638,37.74729205,"(37.7472920540286, -122.41246383674)",1.56E+13
150410846,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Monday,05/11/15,18:59,TARAVAL,"ARREST, BOOKED",28TH AV / LAWTON ST,-122.4863816,37.75753885,"(37.757538849766, -122.486381609231)",1.50E+13
150410846,NON-CRIMINAL,AIDED CASE,Monday,05/11/15,18:59,TARAVAL,"ARREST, BOOKED",28TH AV / LAWTON ST,-122.4863816,37.75753885,"(37.757538849766, -122.486381609231)",1.50E+13
150410761,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/11/15,18:59,TARAVAL,UNFOUNDED,19TH AV / TARAVAL ST,-122.4756443,37.74305055,"(37.7430505534925, -122.475644251197)",1.50E+13
150410749,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Monday,05/11/15,18:58,INGLESIDE,"ARREST, BOOKED",0 Block of SENECA AV,-122.4404618,37.71802736,"(37.7180273553834, -122.440461791091)",1.50E+13
150410799,FAMILY OFFENSES,MINOR WITHOUT PROPER PARENTAL CARE,Monday,05/11/15,18:58,INGLESIDE,"ARREST, BOOKED",4900 Block of MISSION ST,-122.4386951,37.71969203,"(37.7196920262929, -122.438695075365)",1.50E+13
150410749,WEAPON LAWS,POSS OF LOADED FIREARM,Monday,05/11/15,18:58,INGLESIDE,"ARREST, BOOKED",0 Block of SENECA AV,-122.4404618,37.71802736,"(37.7180273553834, -122.440461791091)",1.50E+13
150410799,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,05/11/15,18:58,INGLESIDE,"ARREST, BOOKED",4900 Block of MISSION ST,-122.4386951,37.71969203,"(37.7196920262929, -122.438695075365)",1.50E+13
150410943,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:50,RICHMOND,NONE,700 Block of 7TH AV,-122.4649447,37.77438417,"(37.774384171507, -122.464944716156)",1.50E+13
150412187,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,18:40,SOUTHERN,NONE,8TH ST / MINNA ST,-122.4126203,37.77702593,"(37.7770259271797, -122.412620258006)",1.50E+13
150420754,FRAUD,FRAUDULENT CREDIT APPLICATION,Monday,05/11/15,18:30,TARAVAL,NONE,200 Block of MIRAMAR AV,-122.4582596,37.72401558,"(37.7240155831938, -122.458259565381)",1.50E+13
150420754,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Monday,05/11/15,18:30,TARAVAL,NONE,200 Block of MIRAMAR AV,-122.4582596,37.72401558,"(37.7240155831938, -122.458259565381)",1.50E+13
150411220,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:30,CENTRAL,NONE,1200 Block of THE EMBARCADERONORTH ST,-122.4043871,37.80607839,"(37.8060783886253, -122.404387129122)",1.50E+13
156113901,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:30,PARK,NONE,2400 Block of OFARRELL ST,-122.4447555,37.78163133,"(37.7816313255183, -122.444755522874)",1.56E+13
150410664,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,05/11/15,18:27,BAYVIEW,"ARREST, BOOKED",1100 Block of FITZGERALD AV,-122.3903603,37.72050646,"(37.7205064590363, -122.39036028161)",1.50E+13
150410664,WARRANTS,WARRANT ARREST,Monday,05/11/15,18:27,BAYVIEW,"ARREST, BOOKED",1100 Block of FITZGERALD AV,-122.3903603,37.72050646,"(37.7205064590363, -122.39036028161)",1.50E+13
150410636,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,05/11/15,18:24,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.50E+13
150418884,LARCENY/THEFT,GRAND THEFT FROM PERSON,Monday,05/11/15,18:20,TARAVAL,NONE,200 Block of WINSTON DR,-122.4779767,37.72693464,"(37.7269346350353, -122.477976682169)",1.50E+13
150405182,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,05/11/15,18:19,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.4166673,37.77212328,"(37.772123277472, -122.416667284185)",1.50E+13
150410692,ASSAULT,BATTERY,Monday,05/11/15,18:18,MISSION,NONE,2600 Block of BRYANT ST,-122.4089834,37.75198704,"(37.751987040935, -122.408983439759)",1.50E+13
150410692,SECONDARY CODES,DOMESTIC VIOLENCE,Monday,05/11/15,18:18,MISSION,NONE,2600 Block of BRYANT ST,-122.4089834,37.75198704,"(37.751987040935, -122.408983439759)",1.50E+13
150410692,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,05/11/15,18:18,MISSION,NONE,2600 Block of BRYANT ST,-122.4089834,37.75198704,"(37.751987040935, -122.408983439759)",1.50E+13
150410777,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:15,NORTHERN,NONE,GEARY BL / FILLMORE ST,-122.4329146,37.78435334,"(37.7843533426568, -122.432914603494)",1.50E+13
150410852,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Monday,05/11/15,18:02,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745,"(37.7739274524819, -122.412933062384)",1.50E+13
150410852,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Monday,05/11/15,18:02,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745,"(37.7739274524819, -122.412933062384)",1.50E+13
150410852,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Monday,05/11/15,18:02,SOUTHERN,"ARREST, BOOKED",0 Block of DORE ST,-122.4129331,37.77392745,"(37.7739274524819, -122.412933062384)",1.50E+13
150415642,"SEX OFFENSES, FORCIBLE",SEXUAL BATTERY,Monday,05/11/15,18:00,PARK,NONE,1900 Block of GEARY BL,-122.4361973,37.78378829,"(37.7837882905574, -122.436197342466)",1.50E+13
156114573,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:00,SOUTHERN,NONE,10TH ST / HARRISON ST,-122.4112792,37.77157858,"(37.7715785765043, -122.411279189969)",1.56E+13
156114551,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,05/11/15,18:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406482,37.78273179,"(37.7827317884887, -122.406481972743)",1.56E+13
150419688,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,18:00,RICHMOND,NONE,600 Block of 47TH AV,-122.508194,37.77660126,"(37.7766012606812, -122.508194031117)",1.50E+13
150408506,OTHER OFFENSES,"TRAFFIC COLLISION, HIT &amp; RUN, INJURY",Monday,05/11/15,18:00,CENTRAL,NONE,LEAVENWORTH ST / POST ST,-122.4149967,37.78745307,"(37.7874530734464, -122.414996719991)",1.50E+13
150410595,NON-CRIMINAL,"LICENSE PLATE, FOUND",Monday,05/11/15,18:00,BAYVIEW,NONE,1200 Block of MARIPOSA ST,-122.3961676,37.76382349,"(37.7638234855403, -122.396167555697)",1.50E+13
150411838,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,18:00,MISSION,NONE,SAN JOSE AV / 26TH ST,-122.4212874,37.7488499,"(37.7488499001814, -122.421287377812)",1.50E+13
150411264,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,18:00,CENTRAL,NONE,2300 Block of STOCKTON ST,-122.4105247,37.80744512,"(37.8074451162355, -122.410524742229)",1.50E+13
150412096,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,18:00,INGLESIDE,NONE,300 Block of MADISON ST,-122.4221604,37.72477981,"(37.7247798072181, -122.422160420944)",1.50E+13
150412808,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,05/11/15,18:00,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.50E+13
150410783,MISSING PERSON,MISSING JUVENILE,Monday,05/11/15,17:59,BAYVIEW,NONE,NEWHALL ST / HUDSON AV,-122.388275,37.74004674,"(37.7400467439333, -122.388274982326)",1.50E+13
150410783,MISSING PERSON,FOUND PERSON,Monday,05/11/15,17:59,BAYVIEW,NONE,NEWHALL ST / HUDSON AV,-122.388275,37.74004674,"(37.7400467439333, -122.388274982326)",1.50E+13
156117890,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,17:50,INGLESIDE,NONE,2900 Block of ALEMANY BL,-122.4526193,37.71168739,"(37.7116873915892, -122.452619318946)",1.56E+13
150410818,FORGERY/COUNTERFEITING,"COUNTERFEITING, COINS OR NOTES",Monday,05/11/15,17:45,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.406521,37.78506294,"(37.7850629421661, -122.406520987144)",1.50E+13
156117210,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,05/11/15,17:45,SOUTHERN,NONE,1300 Block of HOWARD ST,-122.4141202,37.7741613,"(37.7741612954143, -122.414120205075)",1.56E+13
150410608,SECONDARY CODES,GANG ACTIVITY,Monday,05/11/15,17:44,MISSION,"ARREST, BOOKED",NATOMA ST / 15TH ST,-122.4054679,37.78192411,"(37.781924110513, -122.405467934272)",1.50E+13
150410608,WEAPON LAWS,CARRYING A CONCEALED WEAPON,Monday,05/11/15,17:44,MISSION,"ARREST, BOOKED",NATOMA ST / 15TH ST,-122.4054679,37.78192411,"(37.781924110513, -122.405467934272)",1.50E+13
150410608,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Monday,05/11/15,17:44,MISSION,"ARREST, BOOKED",NATOMA ST / 15TH ST,-122.4054679,37.78192411,"(37.781924110513, -122.405467934272)",1.50E+13
150410686,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,05/11/15,17:41,BAYVIEW,NONE,1700 Block of REVERE AV,-122.3927758,37.73307817,"(37.7330781710011, -122.392775772337)",1.50E+13
156114896,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,17:35,TARAVAL,NONE,8TH AV / MORAGA ST,-122.4647193,37.75663012,"(37.756630120054, -122.464719305897)",1.56E+13
150411941,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,17:30,INGLESIDE,NONE,900 Block of PORTOLA DR,-122.4554234,37.7425307,"(37.7425306981388, -122.455423388308)",1.50E+13
150413016,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,05/11/15,17:30,SOUTHERN,NONE,0 Block of FREELON ST,-122.3964115,37.77918761,"(37.779187614727, -122.396411455534)",1.50E+13
150413931,LARCENY/THEFT,PETTY THEFT BICYCLE,Monday,05/11/15,17:30,MISSION,NONE,18TH ST / CHURCH ST,-122.4283554,37.76125771,"(37.7612577113414, -122.428355366652)",1.50E+13
156114686,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,17:30,CENTRAL,NONE,400 Block of CALIFORNIA ST,-122.4015481,37.79295092,"(37.7929509214078, -122.401548064995)",1.56E+13
150410498,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Monday,05/11/15,17:19,PARK,NONE,DEWEY BL / LAGUNAHONDA BL,-122.4591724,37.74728668,"(37.7472866827895, -122.459172404971)",1.50E+13
150410432,ASSAULT,BATTERY,Monday,05/11/15,17:11,SOUTHERN,NONE,MARKET ST / 11TH ST,-122.4186983,37.77558941,"(37.7755894130051, -122.418698328939)",1.50E+13
150410517,NON-CRIMINAL,SEARCH WARRANT SERVICE,Monday,05/11/15,17:10,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)",1.50E+13
150410517,ASSAULT,ATTEMPTED HOMICIDE WITH A GUN,Monday,05/11/15,17:10,INGLESIDE,NONE,1800 Block of SUNNYDALE AV,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)",1.50E+13
150411026,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Monday,05/11/15,17:08,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.50E+13
150412319,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,17:00,RICHMOND,NONE,0 Block of 5TH AV,-122.4636197,37.78770587,"(37.7877058663492, -122.463619720746)",1.50E+13
150412074,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,17:00,PARK,NONE,1600 Block of MCALLISTER ST,-122.4392229,37.77774275,"(37.7777427514236, -122.439222900635)",1.50E+13
150413577,ASSAULT,BATTERY,Monday,05/11/15,17:00,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432,"(37.7850943210103, -122.407845374111)",1.50E+13
150412698,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,17:00,NORTHERN,NONE,LARKIN ST / UNION ST,-122.4206907,37.79896889,"(37.798968887758, -122.420690670534)",1.50E+13
150413743,VEHICLE THEFT,STOLEN AUTOMOBILE,Monday,05/11/15,17:00,NORTHERN,NONE,BUCHANAN ST / OAK ST,-122.4275473,37.77438749,"(37.7743874920837, -122.427547316161)",1.50E+13
150411515,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Monday,05/11/15,17:00,TARAVAL,NONE,100 Block of WESTPORTAL AV,-122.4681175,37.73890001,"(37.7389000144845, -122.468117499815)",1.50E+13
150413135,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Monday,05/11/15,17:00,BAYVIEW,NONE,1500 Block of REVERE AV,-122.3892863,37.73109989,"(37.7310998921861, -122.389286347131)",1.50E+13
150414202,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,05/11/15,17:00,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844,"(37.7657184395282, -122.409529913278)",1.50E+13
150410391,ASSAULT,BATTERY,Monday,05/11/15,16:55,SOUTHERN,"ARREST, BOOKED",9TH ST / MISSION ST,-122.4147143,37.77623104,"(37.7762310404758, -122.414714295579)",1.50E+13
150410238,ASSAULT,BATTERY,Monday,05/11/15,16:30,TENDERLOIN,NONE,100 Block of EDDY ST,-122.4101352,37.78418891,"(37.7841889075267, -122.410135236377)",1.50E+13
156113939,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,05/11/15,16:30,BAYVIEW,NONE,800 Block of CHINABASIN ST,-122.386775,37.76537752,"(37.765377517215, -122.386775025935)",1.56E+13
150410294,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Monday,05/11/15,16:20,CENTRAL,NONE,100 Block of CALIFORNIA ST,-122.3981953,37.79337819,"(37.7933781865757, -122.398195272702)",1.50E+13
150410034,VEHICLE THEFT,STOLEN TRUCK,Monday,05/11/15,16:15,INGLESIDE,NONE,1700 Block of SUNNYDALE AV,-122.4171448,37.71215029,"(37.7121502932531, -122.417144802399)",1.50E+13
